stime,mode,size,color,date,pool,author,dbid,text
202.691,1,25,16777215,1602119912,0,384b1412,39309928307884000,爱了爱了
107.411,1,25,16777215,1602119774,0,384b1412,39309855529893800,你怎么和人不一样
1111.456,1,25,16777215,1601977689,0,d0c90bdc,39235362441134000,魔法卡 融合 发动
1094.419,1,25,16777215,1601912252,0,f0345651,39201054449467300,假熊猫
1401.672,1,25,16777215,1601899571,0,a98d0a8d,39194406043516900,一三二一
1298.797,1,25,16777215,1601899429,0,a98d0a8d,39194331378090000,一一一一人
576.134,1,25,16777215,1601829411,0,5e787949,39157621723234300,好可爱啊
496.317,1,25,16777215,1601820561,0,19fb5cd2,39152981927526400,哈哈哈哈哈
1189.39,1,25,16777215,1601787689,0,bace4aae,39135747271294900,间接接吻
1230.924,1,25,16777215,1601701538,0,a7f1dda8,39090579767296000,前方高能！
948.764,1,25,16777215,1601701216,0,a7f1dda8,39090410549149700,反正这个班里边儿的孩子都是在照顾老师呢。
686.839,1,25,16777215,1601650043,0,fca99c75,39063581121576900,摄影师加鸡腿
1133.376,1,25,16777215,1601631132,0,30c8046b,39053666571780100,哈哈，小梅是真可爱
1109.911,1,25,16777215,1601631109,0,30c8046b,39053654288760800,尼斯湖水怪
876.744,1,25,16777215,1601571976,0,1c0271c0,39022651859533800,兵长视角
498.281,5,25,16707842,1601424137,0,ccc9ca3a,38945141609725900,老球迷了
306.025,5,25,16707842,1601423926,0,ccc9ca3a,38945030896877500,大白兔大白兔！
268.393,5,25,16707842,1601423882,0,ccc9ca3a,38945007766339500,大可不必大可不必
1074.026,1,25,16777215,1601046937,0,fce2dc92,38747380116881400,动物战队兽王者？
1197.55,5,25,15138834,1600958888,0,fa124a25,38701216892977100,枪毙吧
1149.21,5,25,15138834,1600958826,0,fa124a25,38701184667090900,直接枪毙了
237.359,1,25,16777215,1600954669,0,f7450d5b,38699005214982100,令郎的胸大肌为何如此浮夸
249.758,1,25,16707842,1600913578,0,b0be54ba,38677461423620000,摄八桌
214.481,1,25,16777215,1600908890,0,3078088d,38675003707752400,这是什么生物兵器，这么大
1167.284,1,25,16777215,1600869081,0,b7272a16,38654132121239500,那是儿童厕所不严格，不过男老师尽量不进去的，站门口就好的
1072.864,1,25,16777215,1600868900,0,b7272a16,38654037528150000,没受伤的话尽量安慰让他自己起来
1072.864,1,25,16777215,1600868868,0,b7272a16,38654020889346000,有些孩子摔了别立马扶起来安慰，那样反而让他觉得自己应该哭
965.174,5,25,16777215,1600856787,0,5.18E+232,38647686599016400,三个还是蛮重的
119.966,5,25,16777215,1600855477,0,5.18E+232,38647000072192000,虽然没有什么看点就是了，但她真的好可爱
1154.524,1,25,16776960,1600781097,0,fad904e4,38608003209363400,警察叔叔就是他們
755.158,1,25,16777215,1600766503,0,b659f058,38600352188071900,这是正妻，男主他妹
266.694,1,25,16707842,1600696017,0,3a6bd1e4,38563396819353600,在性感面前，可爱不值一提
284.436,1,25,15138834,1600619629,0,bf016bb,38523347474055100,挺有教育意义的，男主这人嗯~
539.739,1,25,16777215,1600606085,0,ab93c64f,38516246677815300,前方萌场面
216.757,1,25,15138834,1600585628,0,f59415c6,38505521550983100,哇呜～
284.663,1,25,16777215,1600522298,0,1eda64a3,38472318337417200,不，你想
391.109,1,25,16777215,1600418463,0,5620a782,38417878952706000,悩殺
1276.866,5,25,16707842,1600403314,0,a9053312,38409936150462400,没穿，裙子有两层
1146.15,1,25,16777215,1600402991,0,a9053312,38409766971113400,土田:我也好了
1096.123,1,25,16777215,1600402864,0,a9053312,38409700139073500,禁止迫害学姐
958.694,1,25,16777215,1600402600,0,a9053312,38409561896386500,一时不知该羡慕谁
906.107,1,25,16777215,1600402463,0,a9053312,38409490237227000,超级加辈
821.563,1,25,16777215,1600402255,0,a9053312,38409380948344800,什么之空？
1355.776,1,25,16777215,1600358505,0,fac36baf,38386443421220800,Wii和PS3Xbox没地位啊
1238.112,1,25,16777215,1600358322,0,fac36baf,38386347350687700,nds
288.729,1,25,41194,1600329300,0,d20c7355,38371131836596200,少年，等你长大就不这么想了
9.219,1,25,41194,1600328938,0,d20c7355,38370941790060500,提前大舅哥好
802.295,5,25,16776960,1600232372,0,cb0d9e3b,38320313388236800,妹妹五月天？
966.263,1,25,16777215,1600193482,0,3a8fc124,38299923909705700,好了好了，换我骑了
440.957,1,25,16777215,1600175975,0,cb3fca31,38290745252642800,哈哈哈哈，我裂开了
850.365,1,25,16777215,1600172623,0,1dfa9bc,38288987996028900,听，人言否
634.565,1,25,16777215,1600166099,0,3eaf6a6f,38285567465619400,牛皮
800.756,1,25,16777215,1600157512,0,73aec867,38281065143992300,南宫五月十五  哈哈哈
704.516,1,25,16777215,1600137479,0,b879349d,38270562059419600,不愧是你。。。
950.263,1,25,16777215,1600088275,0,6aff066f,38244764952297400,你昨天晚上是去偷牛了吧
1273.572,1,25,16777215,1600076211,0,935c7f1c,38238440220262400,经费？
861.757,1,25,41194,1600053084,0,c5042688,38226315082465200,柊神永远的神～
184.138,1,25,16777215,1600022940,0,702c7db4,38210510944993200,薅尼毛
397.9,5,25,15772458,1600009409,0,210364db,38203416449122300,手机咂脸了55555555
254.772,1,25,16777215,1599996153,0,a6e0d5c7,38196466556600300,摄影师晚饭全是鸡腿！！！
492.609,1,25,16777215,1599982241,0,b47372c,38189172662992900,赵云
1338.355,1,25,16777215,1599967944,0,c5ee772d,38181677120356300,记得锁门
991.907,1,25,16777215,1599917886,0,5a9e2821,38155432028536800,狙击手？
528.519,1,25,16777215,1599908794,0,bdfdb36c,38150665601548200,名场面来追番
1412.822,1,25,16777215,1599900499,0,e5a8d670,38146316557090800,熊猫在抓 利姆鲁？？
1206.064,1,25,16777215,1599873230,0,dffe4cf1,38132019498057700,毎日こんな料理が食べられたら最高なんだけど。
1133.818,1,25,16777215,1599872985,0,dffe4cf1,38131890943688700,ごうめ
1131.018,1,25,16777215,1599872975,0,dffe4cf1,38131886142783400,こうめ
152.684,1,25,16777215,1599871869,0,dffe4cf1,38131306306994100,へいじょしん
1267.209,1,25,16777215,1599835302,0,4d0ce514,38112134212091900,小黑？
154.619,1,25,16777215,1599834140,0,4d0ce514,38111525035048900,我先提前说好了，谁在组圣骑士我连你一起踢了
1113.01,1,25,16777215,1599818913,0,6263cb24,38103541932359600,纳尼，我龙哥在这?！
376.266,1,25,16777215,1599797294,0,faba58ab,38092207343271900,负责偷看山本老师
1175.692,1,25,16777215,1599795902,0,2965ed68,38091477319942100,你这大舅哥我认定了
806.778,1,25,16777215,1599761033,0,d906d17,38073196127715300,大舅哥真好呀
352.277,5,25,15138834,1599757948,0,8a6ec02f,38071578865958900,这里也要玩EVA的梗
1414.318,1,25,16777215,1599756097,0,6b5dadb5,38070608147251200,哞哞哞
564.404,1,25,16777215,1599751079,0,741d5ccb,38067977410052100,平常心
981.197,1,25,16777215,1599746910,0,bf765f2d,38065791704236000,猩红辣椒
303.01,1,25,16777215,1599738616,0,3729d5fb,38061442987458500,还是太年轻
132.552,1,25,16777215,1599738432,0,3729d5fb,38061346742861800,拉拉肥应该就是参考了她们的身材吧哈哈哈哈
270.578,1,25,16777215,1599731635,0,adb0dd29,38057782959669200,哈哈哈哈
1276.86,5,25,16707842,1599730068,0,f38b67e3,38056961251475400,没有穿，但是被隐匿Buff加持了
941.907,1,25,16777215,1599729785,0,8d84d041,38056813391773600,哈哈哈哈
575.486,1,25,16777215,1599729414,0,8d84d041,38056618753523700,哈哈好可爱啊
385.193,1,25,16777215,1599729218,0,8d84d041,38056515646521300,老瑞士了
269.48,1,25,16777215,1599729093,0,8d84d041,38056450246836200,哈哈哈哈
222.547,1,25,16777215,1599729041,0,8d84d041,38056423111262200,哇唔 
1125.484,1,25,16777215,1599721605,0,6135725d,38052524329009100,好像坟碑啊
807.364,1,25,16777215,1599721259,0,6135725d,38052343312285700,哈哈哈
326.355,1,25,16777215,1599701531,0,280bfb5e,38042000068444100,人生不如意十有九点九九
472.208,1,25,16777215,1599667369,0,dba8a68f,38024089106382800,咔咔咔咔咔咔咔，XSWL
818.996,1,25,16777215,1599667347,0,a8b2c967,38024077568901100,公开处刑
728.349,1,25,16777215,1599667221,0,a8b2c967,38024011730386900,月老拿振金牵的线都能被你掰断
1236.594,1,25,15138834,1599666080,0,fbaa5e7a,38023413346861000,哎呀大舅哥小弟之前有眼无珠，那个咱们什么时候可以提亲啊
807.14,1,25,16777215,1599657752,0,4eb1375a,38019047193837500,大舅哥，你好
1174.271,1,25,16777215,1599651167,0,3a49c2a4,38015594552885200,就亿点
702.175,1,25,16777215,1599650211,0,3a49c2a4,38015093417443300,啊这
662.378,1,25,16776960,1599650113,0,3a49c2a4,38015042209185700,这就是平常心
574.802,1,25,16777215,1599649958,0,3a49c2a4,38014960639934400,awsl
271.332,1,25,16777215,1599649638,0,3a49c2a4,38014793288777700,哈哈哈哈哈
150.781,1,25,16776960,1599649478,0,3a49c2a4,38014709080784900,平常心
638.106,1,25,16777215,1599648435,0,48ac6fc2,38014162470174700,不可以
1417.099,1,25,16777215,1599648335,0,d4316835,38014109722083300,她太可爱了
1375.885,1,25,16777215,1599648288,0,d4316835,38014085290786800,哇哦~
1357.993,1,25,16777215,1599648270,0,d4316835,38014075940110300,一点点
456.566,1,25,16777215,1599648236,0,48ac6fc2,38014057990586300,哈哈哈
424.586,1,25,16777215,1599648194,0,48ac6fc2,38014035813203900,不愧是生草机
1281.254,1,25,16777215,1599648173,0,d4316835,38014024726085600,兄妹日常
1249.903,1,25,16777215,1599648141,0,d4316835,38014008313774100,妹妹也太可爱了吧！！
1231.707,1,25,16777215,1599648123,0,d4316835,38013998749188100,可爱可爱
255.326,1,25,16777215,1599648011,0,48ac6fc2,38013939802963900,哈哈哈哈
199.974,5,25,15138834,1599647896,0,68c18f20,38013879517184000,486
1004.249,1,25,16777215,1599647790,0,d4316835,38013824152371200,你在骂！
958.217,1,25,16777215,1599647744,0,d4316835,38013800005238700,哈哈哈哈
811.779,1,25,16777215,1599647598,0,d4316835,38013723240562600,可爱可爱
768.241,1,25,16777215,1599647554,0,d4316835,38013700406771700,大舅哥
716.93,1,25,16777215,1599647503,0,d4316835,38013673508175800,老直女了
702.795,1,25,16777215,1599647489,0,d4316835,38013666099462100,啊这
684.817,1,25,16777215,1599647471,0,d4316835,38013656679055300,好妹妹
665.628,1,25,16777215,1599647419,0,d4316835,38013629510451200,平常心
649.19,1,25,16777215,1599647402,0,d4316835,38013620882243500,nice！！！
1168.893,1,25,16777215,1599647308,0,bebf831e,38013571615424500,大舅哥
572.548,1,25,16777215,1599647293,0,d4316835,38013563478999000,你开心就好
566.356,1,25,16777215,1599647287,0,d4316835,38013560236802000,哈哈哈哈哈
506.98,1,25,16777215,1599647227,0,d4316835,38013529097240500,你够了！！
498.507,1,25,16777215,1599647219,0,d4316835,38013524659666900,lsp了
424.836,1,25,16777215,1599647140,0,d4316835,38013483194253300,生草谷歌娘
272.995,1,25,16777215,1599646988,0,d4316835,38013403579547600,可爱可爱（）
229.327,1,25,16777215,1599646944,0,d4316835,38013380693327800,欧呼~
578.814,1,25,16777215,1599643023,0,40db1bf0,38011324834775000,awsl
944.763,1,25,16777215,1599640369,0,4035bf03,38009933646528500,哈哈哈
998.825,1,25,16777215,1599639579,0,b0c26330,38009519183757300,报告没穿
161.678,1,25,16777215,1599639284,0,fb1ba31e,38009364742144000,你在想什么啊？
1207.615,1,25,16777215,1599637184,0,361ff302,38008263335739300,突然求婚
1146.985,1,25,16777215,1599637107,0,361ff302,38008223084576700,我也好了
910.057,1,25,16777215,1599636810,0,361ff302,38008067373137900,妹妹祭天 法力无边
220.752,1,25,16777215,1599636040,0,361ff302,38007663564423100,是什么蒙蔽了我的双眼
219.252,1,25,16777215,1599636036,0,361ff302,38007661740425200,是什么蒙蔽了我的双眼
161.638,1,25,16777215,1599635965,0,361ff302,38007624278999000,山本老师不想和你说话并向你扔了桃班全体同学
1003.154,1,25,16707842,1599634826,0,28df5b53,38007027046809600,找狙稽手的去看厨子的笔记，摄影师饭下鸡腿
575.337,1,25,16777215,1599630536,0,c86f06dc,38004777877504000,太可爱了吧，小鲨鱼
1002.206,1,25,16777215,1599628705,0,6b9bdfee,38003818130571200,游戏要从娃娃抓起
818.9,1,25,16777215,1599625682,0,6640e43f,38002233137692600,一堆想什么桃子呢
745.929,1,25,16777215,1599621569,0,c46ed4ac,38000077002768300,桐崎千棘
1329.237,5,25,14811775,1599616447,0,8e209c8e,37997391591768000,后宫番
63.186,1,25,16707842,1599615945,0,86474b59,37997128241905600,猛男表示一下子追到了这里！！
1048.43,1,25,16777215,1599614359,0,32e1e5a6,37996296728477700,同是有妹人，就应组成一家人
160.046,1,25,16777215,1599608512,0,d53e32be,37993231148384200,草野蕗央濑股我要了！~
962.348,1,25,15138834,1599584185,0,681de287,37980476738109400,做牛做马
699.614,1,25,16777215,1599575199,0,320c0015,37975765735178200,离谱
561.865,1,25,16777215,1599575026,0,320c0015,37975674606059500,awsl
184.374,1,25,16777215,1599574491,0,320c0015,37975394145009600,嘿嘿
167.074,1,25,16777215,1599574469,0,320c0015,37975382730735600,做梦
994.881,1,25,16777215,1599573839,0,1f85ad77,37975052294029300,我哥哥本人 以及我。
1143.812,5,25,16707842,1599572805,0,c719ad89,37974510314455000,我也好了
1146.468,5,25,16707842,1599572793,0,c719ad89,37974504248442800,我也好了
1102.268,5,25,16707842,1599572729,0,c719ad89,37974470653640700,大象的鼻子为什么那么长？
648.326,5,25,16707842,1599572230,0,c719ad89,37974209065910200,nice！
567.009,5,25,16707842,1599572112,0,c719ad89,37974146864906200,红句号xswl，刚好在眼镜那里
1006.182,1,25,16777215,1599569593,0,b5c85881,37972826550960100,就是恨铁不成钢嘛，有啥不好理解的...
798.657,1,25,16777215,1599565703,0,db70e538,37970786734571500,五月？
737.047,1,25,16777215,1599562230,0,819d00f0,37968965813141500,妹妹好像千佳
796.505,1,25,16777215,1599560742,0,45846d76,37968186107232200,哪路拖？
887.145,1,25,16777215,1599558923,0,7caedc57,37967232190382000,大舅哥抽华子
1234.783,1,25,16777215,1599557924,0,1b51e3f1,37966708608598000,我的妹妹不可能这么可爱
547.646,1,25,16777215,1599557771,0,b75652cd,37966628062232500,EVA音效
218.068,1,25,16777215,1599557438,0,b75652cd,37966453835038700,碇真嗣背心
1358.023,1,25,38979,1599555396,0,258d971f,37965383171833800,亿点点
797.607,1,25,38979,1599554829,0,258d971f,37965085725425600,大舅哥
660.882,1,25,16707842,1599554687,0,258d971f,37965011548110800,加鸡腿
594.252,1,25,16707842,1599554616,0,258d971f,37964973968719800,还我球赛
527.117,1,25,16707842,1599554538,0,258d971f,37964932981981100,三连击球
381.668,1,25,16707842,1599554381,0,258d971f,37964850993823700,老球迷了
219.189,1,25,16707842,1599554216,0,258d971f,37964764222062500,好大
1076.368,1,25,15138834,1599552518,0,99632b75,37963874330214400,有超级战队怎么能少了假面骑士和奥特曼
451.887,1,25,16776960,1599550999,0,f3b43ed9,37963077549817800,我已经开始笑了
933.853,1,25,15138834,1599550816,0,45eb5171,37962981632901100,自带音效
513.505,1,25,16777215,1599548668,0,b73015a8,37961855643156400,有嘴了
661.3,1,25,16777215,1599546947,0,ae35343c,37960953109676000,平常心
647.796,1,25,9487136,1599546924,0,ae35343c,37960941356711900,上头
321.013,1,25,16777215,1599546843,0,87b13c22,37960898615181300,神风敢死队
196.737,1,25,9487136,1599546429,0,ae35343c,37960681731915700,河童？
953.184,1,25,16777215,1599545542,0,fbdc8503,37960216604049400,这个班超自立的
822.408,1,25,16777215,1599544738,0,8c74a13a,37959795103236000,别骂了别骂了
835.41,1,25,16707842,1599544498,0,f1cd16bb,37959669272018900,跌丝袜～
460.426,1,25,16777215,1599543792,0,96fec07b,37959299429826500,生灵有倒悬之急
457.306,1,25,16777215,1599543768,0,96fec07b,37959286585819100,生灵有
97.8,1,25,16777215,1599542666,0,d8418b61,37958708922679200,好可爱，这几个小宝贝
285.318,1,25,15138834,1599541569,0,e4d33178,37958133858435000,我小时候没有这么聪明过
235.279,1,25,16777215,1599540880,0,b1714e0c,37957772418482100,人球分过
330.576,1,25,16777215,1599539644,0,594d46cc,37957124286840800,我还不会游泳啊
866.26,1,25,16777215,1599538951,0,ff8781d5,37956761031802800,大舅哥，别理他们，抽反物质，整个宇宙没比这个劲更大的了
733.897,1,25,16777215,1599538578,0,7fbace5a,37956565374861300,对女人都是泡脚凤爪
272.257,1,25,16777215,1599538090,0,7fbace5a,37956309842132900,这就是所谓的可爱在性感面前一文不值吧
284.171,1,25,16777215,1599537763,0,ade4fe64,37956138404675500,好成熟
566.308,5,25,16707842,1599494191,0,27a62470,37933293966458800,潜水中。。。。。
572.5,5,25,16707842,1599494170,0,27a62470,37933283276226500,呀！群主
1121.436,1,25,16777215,1599475969,0,131100b3,37923740180807600,雨生龙之介
726.927,1,25,16777215,1599388467,0,415669d3,37877864288747500,完美的叉开了所以的爱情路线
811.996,1,25,16707842,1599320442,0,f4555222,37842199733338100,大舅哥真帅
119.641,1,25,16777215,1599319978,0,e1521c05,37841956254515200,实不相瞒，我喜欢双胞胎
222.97,1,25,16707842,1599319683,0,f4555222,37841801582739400,平常心平常心
137.492,1,25,16777215,1599309353,0,8cbb3481,37836385559248800,哦豁
343.84,1,25,16777215,1599282167,0,6e7fb4b2,37822132468580300,这个河童
346.728,1,25,16777215,1599282155,0,6e7fb4b2,37822126001487800,哇哦
311.108,1,25,16777215,1599282119,0,6e7fb4b2,37822107323727800,小白兔？？？
890.51,1,25,16777215,1599248385,0,68aa3426,37804420899536800,奥力给
165.543,1,25,16777215,1599225679,0,29e33a5,37792516272029700,你在想桃子
651.341,5,25,16707842,1599191060,0,7c726db8,37774366092034000,nice！
221.561,1,25,16707842,1599190609,0,7c726db8,37774129566842800,是什么蒙蔽了我的双眼！
662.728,1,25,16777215,1599153759,0,7c4eb935,37754809528877000,lsp
658.688,1,25,16777215,1599153749,0,7c4eb935,37754804547616700,lsp
654.007,1,25,16777215,1599153737,0,7c4eb935,37754798332706800,lsp
959.702,1,25,16777215,1599138237,0,fcec7269,37746671675244500,幸好没有甘城三少
809.606,1,25,16777215,1599134180,0,866c8b17,37744544482590700,awsl
502.721,1,25,16777215,1599133798,0,866c8b17,37744344407998400,有意思的bgm
291.221,1,25,16777215,1599133574,0,866c8b17,37744227114811300,当你立flag的时候就已经输了
